,Anger_Input,Sadness_Input,Fear_Input,Joy_Input,Disgust_Input,userId,username,userGroup,userLoginTime,inputTime,inputText,word_count,website,emoji,polarity,subjectivity
17123,0.006537535,0.001060794,0.011230973,0.131617793,0.018842151,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-21-09-00-00,just woke up feeling pretty good,6,,[],0.475,0.8
17125,0.016536696,0.002325137,0.021649598,0.141623868,0.030897564,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-21-21-00-00,slight delay in checking in but saw some amazing scenery on the drive which made up for any delays,19,,[],0.216666667,0.533333333
17127,0.022092421,0.007542786,0.060383911,0.060927872,0.027748932,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-21-21-00-00,checked out of the hotel and travelled to our next destination,11,,[],0,0
17129,0.00446057,0.000538388,0.002665529,0.121392566,0.014151095,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-21-21-00-00,relaxing into the evening now,5,,[],0,0
17131,0.079484929,0.390802245,0.172747882,0.001622535,0.074297369,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-09-00-00,feeling a little helpless as all we can do is wait for the inevitable conclusion and we cannot do anything,20,,[],-0.09375,0.75
17133,0.085716732,0.529800299,0.204796304,0.004810506,0.074132895,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-09-00-00,had some sad news today from a friend overseas so feeling a little sad right now,16,,[],-0.225446429,0.758928571
17135,0.003982414,0.013503125,0.006240187,0.046297035,0.009965604,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-09-00-00,good night s sleep just getting moving for breakfast now,10,,[],0.7,0.6
17137,0.02139985,0.00359208,0.031759196,0.086318429,0.034071363,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-18-00-00,hired a bike in town and rode it back to the resort,12,,[],0,0
17139,0.010847339,0.000836291,0.010549325,0.157845609,0.032989141,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-18-00-00,went for a bike ride after lunch feeling good,9,,[],0.7,0.6
17141,0.004612926,0.000409683,0.00256522,0.116095803,0.013137562,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-18-00-00,had a lazy morning with a relaxing breakfast,8,,[],-0.25,1
17143,0.00696259,0.002069195,0.006216373,0.158733876,0.019224337,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-21-00-00,it felt good to be able to listen to him and offer some positive feedback,15,,[],0.475757576,0.590151515
17145,0.035301535,0.015305931,0.028136462,0.07043924,0.037127458,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-21-00-00,spoke to a mate who is struggling personally at the moment,11,,[],0,0.3
17147,0.008418526,0.002518465,0.018201766,0.087652893,0.023183422,ex608kmaia2qc,slabs23107,Frank,2021-03-15-22-21-20,2021-03-22-21-00-00,bike ride this afternoon left me feeling even better,9,,[],0.25,0.25
17149,0.012828417,0.003836346,0.02122628,0.034709641,0.014479188,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-15-23-00-00,slow down bar over mid foot shins vertical hips higher take the slack out of the bar tension in hamstrings shoulders slightly in front of bar squeeze the orange grip the ground with fee from the side everything happens behind the bar,42,,[],-0.128703704,0.342592593
17151,0.014366906,0.0076179,0.019744595,0.025528889,0.012769474,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-15-23-00-00,slow shins vertical hips higher take the slack out of the bar tension in hamstrings,15,,[],-0.025,0.45
17153,0.007850807,0.000652009,0.008642476,0.00964557,0.012266242,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-11-00-00,you were scrunched up real tiny and pulled the sheet really tight around you so i think you,18,,[],-0.089285714,0.517857143
17155,0.013303348,0.017557933,0.018272804,0.06263603,0.017454169,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-11-00-00,thank you you looked cold,5,,[],-0.6,1
17157,0.005432522,0.011578881,0.045935915,0.035894911,0.009222076,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-11-00-00,what oh my god who is he,7,,[],0,0
17159,0.071681633,0.03607593,0.029674072,0.010400747,0.056736849,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-11-00-00,very druggy now,3,,[],0.2,0.3
17161,0.162736865,0.037565596,0.079965991,0.005311845,0.122029002,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-12-00-00,i just got a notification that there was a one minute survey available then opened and,16,,['cat'],0.4,0.4
17163,0.04146428,0.012435944,0.095858798,0.083730684,0.034597058,ex608kmajh8if,world70980,FrankKeyboard,2021-03-15-22-38-30,2021-03-16-13-00-00,the teeth are the best part they re literally just jammed in there at random intervals in any direction,19,,[],0.133333333,0.466666667
17165,0.036041547,0.023548535,0.05781624,0.018197988,0.030711982,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,my mentor just me to ask if i want to frank pilot,12,,[],0,0
17167,0.022858835,0.02323882,0.064891748,0.018907209,0.022695028,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,my just me to ask if i want to frank pilot,11,,[],0,0
17169,0.00350108,0.004198197,0.031513238,0.064297313,0.019830792,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,i am awake at grinning face with big eyes,9,,[],0,0.1
17171,0.199072591,0.05164999,0.063404701,0,0.141317532,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,this keyboard lacks functionality,4,,[],0,0
17173,0.010666002,0.041380656,0.029615924,0.043867674,0.006884761,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,hope she is hope this is legit,7,,[],0,0
17175,0.017231177,0.025880535,0.039462941,0.0352884,0.01301723,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-04-00-00,hope it s legit,4,,[],0,0
17177,0.044004343,0.056234521,0.093561133,0.033738523,0.034390679,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,setting up in play space getting a filing cabinet no desk to work at might need to take up yoga for all the little seats,25,,[],-0.1875,0.5
17179,0.005263071,0.045533315,0.008500764,0.116455197,0.006351069,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,thinking of you sending hugs and returning the care you have given me in the past babe,17,,[],-0.25,0.25
17181,0.126063083,0.051323795,0.090949629,0.005500173,0.092765535,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,induction information casuals do not use central maybe just for taking rolls show,13,,[],0,0.25
17183,0.011049681,0.05577539,0.02239079,0.131772365,0.011627404,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,sorry for your loss so much love in these pics,10,,[],0,0.8
17185,0.024793967,0.036872439,0.065595513,0.038544955,0.028024408,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,rotary steep from recruiting yoga,5,,[],0,0
17187,0.003777411,0.018568959,0.006187321,0.132224857,0.006435708,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-05-00-00,mel from compass gave her my,6,,[],0,0
17189,0.000543962,0.000679952,0.007853448,0.088102287,0.006126021,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,confected is the perfect word to describe him gold grinning face with big eyes,14,,[],0.5,0.55
17191,0.006727622,0.000413375,0.001554318,0.064071594,0.019657075,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,glad you r and a super great daughter grinning face with big eyes,13,,[],0.408333333,0.629166667
17193,0.011980454,0.006113583,0.05233735,0.052281501,0.023039035,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,i will try to get there grinning face with big eyes,11,,[],0,0.1
17195,0,0,0,0.104805453,0,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,contacted is the perfect,4,,[],1,1
17197,0.070473549,0.192757512,0.216299518,0.000506781,0.064140017,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,been away with sickness,4,,[],0,0
17199,0.055657326,0.044012765,0.118845774,0.025452628,0.049092833,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-06-00-00,this is today next week,5,,[],0,0
17201,0.062792579,0.053926002,0.157665641,0.030233716,0.062403049,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-07-00-00,hey i did connect request you but this is weird,10,,[],-0.5,1
17203,0.000807104,0.001096695,0.008226109,0.075309584,0.016559245,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-08-00-00,i love the work up grinning face with big eyes grinning face with big eyes,15,,[],0.166666667,0.266666667
17205,0.076602546,0.116197303,0.19938245,0.018612793,0.082102692,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-08-00-00,i did request to connect but this is weird,9,,[],-0.5,1
17207,0.04702892,0.002421567,0.008918166,0.083152655,0.027815539,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-08-00-00,gymnastics and rock club evolve camp,6,,[],0,0
17209,0,0.001790305,0.002839794,0.151875063,0,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-08-00-00,happy hopee and,3,,[],0.8,1
17211,0.01109255,0.007077015,0.057384219,0.050018617,0.024990975,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-18-00-00,heather set a grinning face with big eyes,8,,[],0,0.1
17213,0.01052325,0.006944158,0.053717919,0.048670543,0.023635344,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-18-00-00,heather grinning face with big eyes,6,,[],0,0.1
17215,0.069724779,0.168310123,0.172649478,0.012578281,0.056602475,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-19-00-00,overwhelmed i attended a meeting and was given a big job to do,13,,[],0,0.1
17217,0.013981458,0.005437364,0.042259285,0.035808495,0.021010638,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-19-00-00,any tips to help me win the grinning face with big eyes,12,,[],0.4,0.25
17219,0.068766527,0.1075126,0.113295357,0.00841605,0.056084383,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-19-00-00,not sure i am up fir this much extra,9,,[],-0.125,0.494444444
17221,0.031624875,0.013723741,0.058784154,0.010260655,0.027659325,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-19-00-00,pretty sure my surveys,4,,[],0.375,0.944444444
17223,0.017942967,0.036507085,0.059698063,0.042207518,0.015129758,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,i never know what to say i always offer to help i would feel better knowing that i could run an errand that would make your day a teeny bit better,31,,[],0.5,0.5
17225,0.003398617,0,0.003504721,0.066667394,0.013211907,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,you might be that accepting an offer of help is a massive compliment to that person,16,,[],0,1
17227,0.007493682,0.000553679,0.001907356,0.054055173,0.014843412,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,owers so far got it must be cooled in the pan and no baking paper,15,,[],0.1,1
17229,0.002785427,0.00052832,0.002018144,0.104144337,0.008581539,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,so compliment a friend allow them to give you a small comfort,12,,[],-0.25,0.4
17231,0.067750855,0.400027121,0.142970648,0.006057788,0.065691941,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,so sorry for your loss that sounds really hard you might,11,,[],-0.395833333,0.770833333
17233,0.00308088,0.002538438,0.023646018,0.045842433,0.021104698,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,its on the i got time to grinning face with big eyes,12,,[],0,0.1
17235,0.034193991,0.004848589,0.006034366,0.039900016,0.026140109,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,i m against my mentor she got a blue ribbon at last,12,,[],0,0.083333333
17237,0.007250715,0,0,0.045969494,0.009742358,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,against my mentor she got a blue ribbon at last,10,,[],0,0.083333333
17239,0.047277846,0.078582053,0.061501977,0.025612099,0.037892399,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,icing carefully applied only to top of cake,8,,[],0.133333333,0.833333333
17241,0.004385099,0.002642288,0.011969273,0.039793179,0.007862245,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,the rest is about flavours and such,7,,[],0,0.5
17243,0.000598506,0.000748133,0.008640937,0.0950337,0.001832926,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,you spoil me heart suit thank you,7,,[],0,0
17245,0.029801687,0.052765737,0.078048162,0.016281511,0.029185862,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,i assume most people are like me,7,,[],0.5,0.5
17247,0.012470672,0,0.0009919,0.038289453,0.025628515,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,i will let ya know how i go c,9,,[],0,0
17249,0.014067503,0.001479485,0.001491051,0.055490078,0.026084657,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-16-20-00-00,this is a charity so,5,,[],0,0
17251,0.125287648,0.031888649,0.050503774,0.011738546,0.08706236,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,frank is stuck i survey yesterday tried to check in during the day it said over an hour until next survey,21,,[],0,0
17253,0.178266507,0.109616061,0.107225953,0,0.142981151,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,slow lacks functionality and i cant find,7,,[],-0.3,0.4
17255,0.03543421,0.03322144,0.020774235,0.00430032,0.022988449,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,it fixes the wrong things like addresses,7,,[],-0.5,0.9
17257,0.075086475,0.083846913,0.10765711,0.01098205,0.049043105,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,tried to check in last night same issue,8,,[],0,0.095833333
17259,0.073000233,0.042113286,0.043492893,0.005781084,0.046189967,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,also not with the keyboard,5,,[],0,0
17261,0.084037757,0.112517485,0.059272735,0,0.049139616,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-07-00-00,same issue this morning,4,,[],0,0.125
17263,0.186857465,0.106691461,0.078309103,0,0.140192247,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-16-00-00,i cant seem to do the surveys my days just seem to be busy when they are due to be done and when i check in they always say ready in like an hour,34,,[],0.058333333,0.391666667
17265,0.227671788,0.049148534,0.054394061,0.001895093,0.144551595,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-16-00-00,and when i check in they always say ready in like an hour,13,,[],0.2,0.5
17267,0.007714044,0.000583997,0.0100844,0.018145501,0.013331757,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-16-00-00,have you been doing this,5,,[],0,0
17269,0.00226702,0.002759467,0.022810463,0.057238736,0.016896429,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-20-00-00,grinning face with big eyes,5,,[],0,0.1
17271,0.00295049,0.014503989,0.002826259,0.116386558,0.004192802,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-20-00-00,green heart rainbow,3,,[],-0.2,0.3
17273,0.010194994,0.00168795,0.005844216,0.17746726,0.028371524,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-21-00-00,thank you heather student support officer east public school old phone mobile heather,13,,[],0.05,0.133333333
17275,0.013081563,0.001613447,0.012971284,0.08453747,0.029203636,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-21-00-00,heather student support officer east public school old phone mobile heather,11,,[],0.05,0.133333333
17277,0.014805629,0.003433717,0.005940299,0.046875827,0.017066439,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-21-00-00,untitled folder,2,,[],0,0
17279,0.017789426,0.002734424,0.020643812,0.099192118,0.039005372,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-22-00-00,hi here is that heather student support officer east public school old phone mobile heather,15,,[],0.05,0.133333333
17281,0.053715693,0.101147168,0.081704741,0.007600698,0.043685624,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-22-00-00,please find attached,3,,[],0,0
17283,0.024308639,0.008440145,0.054709969,0.127534414,0.031735169,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-23-00-00,hi seems this might be my most effective technique for ordering food for a woman selector can i please order cheese and dip for please,25,,[],0.55,0.65
17285,0.034883735,0.134955707,0.099193182,0.034638045,0.021776068,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-23-00-00,can i please order cheese and crackers for please,9,,[],0,0
17287,0.009171439,0,0.000989475,0.041281209,0.016088686,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-17-23-00-00,the highland fling,3,,[],0,0
17289,0.188088503,0.060936015,0.090557939,0,0.137785363,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-19-17-00-00,this keyboard sicks,3,,[],0,0
17291,0.020502636,0.002233036,0.00816612,0.045379557,0.009675233,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-19-19-00-00,tu manges un orange,4,,[],0,0
17293,0.003800834,0.003317307,0.013735827,0.060326792,0.007800418,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-19-19-00-00,tu mange orange,3,,[],0,0
17295,0.03497419,0.035999524,0.095938162,0.042166357,0.04576056,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,worked hard coughed hard not a happy camper grinning face with big eyes grinning face with big eyes,18,,[],-0.196666667,0.456666667
17297,0.060946822,0.140591808,0.181023612,0.000451313,0.055038831,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,might need to rain check though this cough is no drugs working think i might check out antibiotics,18,,[],0,0
17299,0.05079718,0.019370841,0.018473583,0.001919033,0.027940913,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,we could try an intervention but ultimately they need to make the choice,13,,[],0,1
17301,0.086110283,0.118062611,0.141159751,0.009489811,0.061094457,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,i have to do groceries at some point didnt plan that far ahead,13,,[],0.1,1
17303,0.14764225,0.035955303,0.036950199,0.012091367,0.090069752,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,nope didnt get jab work sending cryptic non commital,9,,[],0,0
17305,0.05606172,0.030050027,0.020700923,0,0.029679131,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,they both need counselling and to let go of some,10,,[],0,0
17307,0.002939127,0.001011558,0.00246645,0.060951804,0.010147588,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,lucky you let me know what i can do to help,11,,[],0.333333333,0.833333333
17309,0.146262673,0.057249028,0.047349786,0,0.087676416,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,they need a somewhere clean for a month,8,,[],0.366666667,0.7
17311,0.002458053,0,0.001029725,0.09324208,0.005912613,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,planned a lunch date with my friend,7,,[],0,0
17313,0.002665755,0,0.000742391,0.056271891,0.010521727,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,its unrelenting but we are fine,6,,[],0.416666667,0.5
17315,0.221578341,0.100575411,0.126051553,0,0.170638396,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,got a stupid tickle cough,5,,[],-0.8,1
17317,0.040347835,0.028005959,0.08994077,0.017691264,0.040133842,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,yep they are a mess,5,,[],-0.175,0.175
17319,0.005216819,0.000584935,0.00218574,0.093174364,0.019078657,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-08-00-00,how bout you guys,4,,[],0,0
17321,0.061035753,0.112507793,0.046019838,0.002275501,0.034452689,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,i know they wouldnt change their entrenched habits because i had asked,12,,[],0,0
17323,0.039289726,0.009686962,0.010966533,0.010097393,0.024785498,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,she said i knew if it was your rooster you would sort it out for me,16,,[],0,0
17325,0.047981943,0.107063042,0.045633981,0.007468225,0.038427118,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,we were in the wrong initially nit zoned for roisters,10,,[],-0.25,0.45
17327,0.096611694,0.047617807,0.095644474,0.002768361,0.080228525,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,and mist the at school both behaviour eat sugar,9,,[],0,0
17329,0.066749785,0.179824159,0.154775435,0.011750889,0.060622436,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,bugger i totally forgot about branch teams,7,,[],0,0.75
17331,0.201163266,0.044556235,0.06064838,0.004719047,0.154360145,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,ranted about my winter fires just to rant,8,,[],0,0
17333,0.010361533,0.006609885,0.054113708,0.047530175,0.025402256,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,i opened on grinning face with big eyes,8,,[],0,0.1
17335,0.044446419,0.185316031,0.124249881,0.016330996,0.043787315,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,poor bugger that must suck for everyone,7,,[],-0.4,0.6
17337,0.040512966,0.15476716,0.050967546,0,0.027556969,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,i wish she had just me directly though,8,,[],0.1,0.4
17339,0.015462338,0.005777822,0.046172509,0.052734306,0.02310106,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,the rooster is gone happy about that,7,,[],0.8,1
17341,0.008179854,0.002931507,0.003348522,0.011977885,0.012629704,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,its a sign of the times me thinks,8,,[],0,0
17343,0.015089536,0.003444779,0.036218679,0.064532972,0.014625822,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,i will try to join at some point,8,,[],0,0
17345,0.020677535,0.09792426,0.041904732,0.034712774,0.026103648,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,the lady has a heart condition,6,,[],0,0
17347,0.09590189,0.080414107,0.077771165,0.002954695,0.076480935,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,ranted about my winter fires,5,,[],0,0
17349,0.007168516,0.000664365,0.000298964,0.021981002,0.00706306,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,true and shes not too bright,6,,[],0.525,0.725
17351,0.007978181,0.012137653,0.00173395,0.009115329,0.009649996,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,only issue was bricks ego,5,,[],0,1
17353,0.02030055,0.015973209,0.048115995,0.032371386,0.01863578,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,a bit of a sugar,5,,[],0,0
17355,0.027360309,0.004232603,0.005690429,0.00405532,0.025465961,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-09-00-00,only peaking at,3,,[],0,1
17357,0.027045776,0.125115741,0.067719215,0.09328564,0.026385472,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,oh my how super exciting revolving hearts congratulations crying tears of joy for you photos pretty please,17,,[],0.296666667,0.653333333
17359,0.008857592,0.002662093,0.017018405,0.029270617,0.011853671,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,but i think you should clean up your room a bit,11,,[],0.366666667,0.7
17361,0.018902829,0.000618046,0.003318083,0.04677609,0.015043845,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,come get vacuum and up yellow lollies,7,,[],-0.004166667,0
17363,0.032577887,0.118677627,0.0392112,0.00306924,0.029174325,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,love to but i dont have your number,8,,[],0.5,0.6
17365,0.048254055,0.011078137,0.02325665,0.025103675,0.039049643,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,and definitely get rid of the,6,,[],0,0.5
17367,0.251437293,0.038193067,0.059569298,0.00475321,0.175133306,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,do not come out of your room,7,,[],0,0
17369,0.102191054,0.01862332,0.018660628,0.0037966,0.067293488,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,then go to your room,5,,[],0,0
17371,0.015534325,0.017242061,0.021526706,0.006556738,0.01911419,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,what do you think,4,,[],0,0
17373,0.007858116,0.004149361,0.017411044,0.026745988,0.012792256,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-10-00-00,but your room is,4,,[],0,0
17375,0.001093702,0.001565066,0.008066922,0.124627467,0.012094879,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-12-00-00,thats a lovely collection of smiles grinning face with big eyes,11,,[],0.25,0.425
17377,0,0,0.002611713,0.143665715,0,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-12-00-00,glad to hear you are thinking about you x,9,,[],0.5,1
